ticker,mktshare,ipo_date
300274.SZ,"658,278,000.00",11/2/2011
300275.SZ,"169,101,000.00",11/2/2011
300276.SZ,"374,400,000.00",11/15/2011
300277.SZ,"134,000,000.00",11/23/2011
300278.SZ,"545,043,412.00",12/16/2011
300279.SZ,"133,151,513.00",12/29/2011
300280.SZ,"128,000,000.00",12/29/2011
300281.SZ,"242,483,991.00",12/29/2011
300282.SZ,"229,379,960.00",12/29/2011
300283.SZ,"276,240,900.00",1/10/2012
300284.SZ,"554,442,420.00",1/10/2012
300285.SZ,"254,476,000.00",1/13/2012
300286.SZ,"142,847,000.00",1/13/2012
300287.SZ,"1,140,414,810.00",2/1/2012
300288.SZ,"337,941,402.00",2/16/2012
300289.SZ,"170,118,016.00",2/16/2012
300290.SZ,"321,429,652.00",2/16/2012
300291.SZ,"708,538,681.00",2/9/2012
300292.SZ,"318,967,970.00",2/29/2012
300293.SZ,"270,000,000.00",3/8/2012
300294.SZ,"227,400,000.00",3/8/2012
300295.SZ,"96,030,000.00",3/15/2012
300296.SZ,"733,121,581.00",3/15/2012
300297.SZ,"485,342,517.00",3/15/2012
300298.SZ,"261,055,759.00",3/19/2012
300299.SZ,"380,002,637.00",3/19/2012
300300.SZ,"382,800,000.00",3/19/2012
300301.SZ,"690,363,969.00",3/21/2012
300302.SZ,"194,400,000.00",3/21/2012
300303.SZ,"622,336,000.00",3/19/2012
300304.SZ,"200,000,000.00",3/21/2012
300305.SZ,"145,255,000.00",3/29/2012
300306.SZ,"240,000,000.00",3/29/2012
300307.SZ,"802,000,000.00",3/29/2012
300308.SZ,"216,010,800.00",4/10/2012
300309.SZ,"434,548,000.00",4/10/2012
300310.SZ,"228,800,000.00",4/25/2012
300311.SZ,"298,958,771.00",4/25/2012
300312.SZ,"160,020,000.00",5/8/2012
300313.SZ,"186,951,000.00",4/25/2012
300314.SZ,"288,000,000.00",5/8/2012
300315.SZ,"2,467,606,848.00",5/11/2012
300316.SZ,"883,436,400.00",5/11/2012
300317.SZ,"255,774,240.00",5/11/2012
300318.SZ,"409,105,938.00",5/23/2012
300319.SZ,"215,386,609.00",5/23/2012
300320.SZ,"293,348,000.00",6/1/2012
300321.SZ,"44,400,000.00",5/23/2012
300322.SZ,"405,212,400.00",6/8/2012
300323.SZ,"675,000,000.00",6/1/2012
300324.SZ,"472,997,869.00",6/8/2012
300325.SZ,"320,000,000.00",6/1/2012
300326.SZ,"352,145,754.00",6/13/2012
300327.SZ,"170,368,000.00",6/13/2012
300328.SZ,"224,000,000.00",6/19/2012
300329.SZ,"133,980,000.00",6/19/2012
300330.SZ,"169,227,800.00",6/19/2012
300331.SZ,"186,000,000.00",6/28/2012
300332.SZ,"387,189,529.00",6/28/2012
300333.SZ,"336,000,000.00",6/28/2012
300334.SZ,"261,000,000.00",7/5/2012
300335.SZ,"316,547,876.00",7/10/2012
300336.SZ,"537,548,070.00",7/10/2012
300337.SZ,"373,600,000.00",7/18/2012
300338.SZ,"252,000,000.00",7/26/2012
300339.SZ,"357,280,850.00",7/18/2012
300340.SZ,"100,000,000.00",7/26/2012
300341.SZ,"256,227,737.00",7/26/2012
300342.SZ,"200,000,000.00",7/26/2012
300343.SZ,"125,134,417.00",8/1/2012
300344.SZ,"241,248,000.00",8/1/2012
300345.SZ,"124,800,000.00",8/1/2012
300346.SZ,"160,864,000.00",8/7/2012
300347.SZ,"430,598,354.00",8/17/2012
300348.SZ,"141,445,000.00",8/17/2012
300349.SZ,"180,000,000.00",8/17/2012
300350.SZ,"296,466,868.00",8/21/2012
300351.SZ,"337,194,000.00",9/20/2012
300352.SZ,"266,800,000.00",9/12/2012
300353.SZ,"342,481,920.00",9/27/2012
300354.SZ,"138,370,201.00",9/20/2012
300355.SZ,"440,392,272.00",9/27/2012
300356.SZ,"161,221,848.00",10/9/2012
300357.SZ,"161,600,000.00",1/21/2014
300358.SZ,"266,288,782.00",1/21/2014
300359.SZ,"213,840,000.00",1/21/2014
300360.SZ,"241,785,000.00",1/21/2014
300362.SZ,"102,731,579.00",1/21/2014
300363.SZ,"418,970,763.00",1/29/2014
300364.SZ,"120,000,000.00",1/21/2015
300365.SZ,"175,759,000.00",1/23/2014
300366.SZ,"114,300,000.00",1/27/2014
300367.SZ,"298,257,500.00",1/29/2014
300368.SZ,"247,600,000.00",1/23/2014
300369.SZ,"357,984,705.00",1/29/2014
300370.SZ,"243,078,500.00",1/23/2014
300371.SZ,"120,000,000.00",1/23/2014
300372.SZ,"171,557,218.00",1/27/2014
300373.SZ,"167,530,000.00",1/23/2014
300374.SZ,"194,680,000.00",3/19/2015
300375.SZ,"185,931,988.00",1/27/2014
300376.SZ,"250,460,000.00",1/27/2014
300377.SZ,"110,700,000.00",1/27/2014
300378.SZ,"200,746,110.00",1/27/2014
300379.SZ,"115,220,300.00",1/28/2014
300380.SZ,"137,440,000.00",1/28/2014
300381.SZ,"102,540,582.00",1/28/2014
300382.SZ,"117,121,373.00",1/29/2014
300383.SZ,"545,800,000.00",1/29/2014
300384.SZ,"149,352,000.00",8/1/2014
300385.SZ,"120,000,000.00",6/26/2014
300386.SZ,"209,022,000.00",6/26/2014
300387.SZ,"121,980,000.00",7/2/2014
300388.SZ,"264,679,626.00",8/1/2014
300389.SZ,"160,264,000.00",8/1/2014
300390.SZ,"116,970,000.00",7/31/2014
300391.SZ,"166,675,000.00",8/1/2014
300392.SZ,"384,000,000.00",9/10/2014
300393.SZ,"119,490,000.00",9/12/2014
300394.SZ,"74,340,000.00",2/17/2015
300395.SZ,"131,000,000.00",9/10/2014
300396.SZ,"153,350,000.00",9/10/2014
300397.SZ,"120,000,000.00",9/10/2014
300398.SZ,"104,000,000.00",10/9/2014
300399.SZ,"80,000,000.00",10/9/2014
300400.SZ,"120,000,000.00",10/10/2014
300401.SZ,"181,400,000.00",10/9/2014
300402.SZ,"202,000,000.00",10/10/2014
300403.SZ,"134,000,000.00",10/30/2014
300404.SZ,"66,670,000.00",4/24/2015
300405.SZ,"68,000,000.00",10/30/2014
300406.SZ,"249,837,313.00",10/30/2014
300407.SZ,"136,000,000.00",12/3/2014
300408.SZ,"863,818,000.00",12/3/2014
300409.SZ,"97,500,000.00",12/3/2014
300410.SZ,"60,000,000.00",12/31/2014
300411.SZ,"160,000,000.00",12/31/2014
300412.SZ,"117,480,000.00",12/31/2014
300413.SZ,"401,000,000.00",1/21/2015
300414.SZ,"168,530,000.00",5/13/2015
300415.SZ,"240,000,000.00",1/23/2015
300416.SZ,"62,800,000.00",1/22/2015
300417.SZ,"40,800,000.00",1/23/2015
300418.SZ,"280,000,000.00",1/21/2015
300419.SZ,"41,100,000.00",1/22/2015
300420.SZ,"80,000,000.00",2/17/2015
300421.SZ,"112,000,000.00",2/17/2015
300422.SZ,"124,000,000.00",2/17/2015
300423.SZ,"88,000,000.00",2/17/2015
300424.SZ,"133,070,000.00",4/22/2015
300425.SZ,"72,000,000.00",2/16/2015
300426.SZ,"80,000,000.00",2/17/2015
300427.SZ,"88,670,000.00",2/17/2015
300428.SZ,"80,800,000.00",3/19/2015
300429.SZ,"79,800,000.00",3/24/2015
300430.SZ,"60,800,000.00",3/19/2015
300431.SZ,"273,857,085.00",3/24/2015
300432.SZ,"360,000,000.00",3/19/2015
300433.SZ,"673,360,000.00",3/18/2015
300434.SZ,"68,000,000.00",4/24/2015
300435.SZ,"81,600,000.00",3/26/2015
300436.SZ,"140,000,000.00",4/22/2015
300437.SZ,"66,700,000.00",4/23/2015
300438.SZ,"84,000,000.00",4/24/2015
300439.SZ,"340,020,000.00",4/22/2015
300440.SZ,"112,000,000.00",4/23/2015
300441.SZ,"84,480,000.00",4/23/2015
300442.SZ,"100,000,000.00",4/24/2015
300443.SZ,"56,260,000.00",4/22/2015
300444.SZ,"275,891,200.00",4/23/2015
300445.SZ,"81,600,000.00",4/24/2015
300446.SZ,"61,400,000.00",4/23/2015
300447.SZ,"81,000,000.00",4/22/2015
300448.SZ,"80,000,000.00",4/24/2015
300449.SZ,"70,700,000.00",4/22/2015
300450.SZ,"136,000,000.00",5/18/2015
300451.SZ,"68,000,000.00",5/14/2015
300452.SZ,"46,400,000.00",5/15/2015
300453.SZ,"79,360,000.00",5/15/2015
300455.SZ,"140,000,000.00",5/15/2015
300456.SZ,"84,000,000.00",5/14/2015
300457.SZ,"117,000,000.00",5/14/2015
300458.SZ,"160,000,000.00",5/15/2015
300459.SZ,"265,000,000.00",5/15/2015
300460.SZ,"168,274,200.00",5/15/2015
300461.SZ,"66,680,000.00",5/19/2015
300462.SZ,"137,760,000.00",5/27/2015
300463.SZ,"186,000,000.00",5/28/2015
300464.SZ,"84,215,000.00",6/10/2015
300465.SZ,"133,340,000.00",5/28/2015
300466.SZ,"80,000,000.00",5/28/2015
300467.SZ,"160,000,000.00",5/27/2015
300468.SZ,"100,000,000.00",5/27/2015
300469.SZ,"66,800,000.00",6/11/2015
300470.SZ,"53,340,000.00",6/12/2015
300471.SZ,"73,984,000.00",6/11/2015
300472.SZ,"66,670,000.00",6/11/2015
300473.SZ,"100,000,000.00",6/12/2015
300475.SZ,"200,000,000.00",6/10/2015
300476.SZ,"146,670,000.00",6/11/2015
300477.SZ,"108,180,000.00",6/10/2015
300478.SZ,"66,670,000.00",6/10/2015
300479.SZ,"80,000,000.00",6/12/2015
300480.SZ,"92,000,000.00",7/2/2015
300481.SZ,"80,000,000.00",6/30/2015
300482.SZ,"88,000,000.00",6/30/2015
300483.SZ,"61,500,000.00",6/30/2015
300485.SZ,"120,000,000.00",6/26/2015
300486.SZ,"138,860,881.00",6/30/2015
300487.SZ,"80,000,000.00",7/2/2015
300488.SZ,"62,510,000.00",7/1/2015
300489.SZ,"45,375,000.00",7/1/2015
600000.SH,"18,653,471,415.00",11/10/1999
600004.SH,"1,150,000,000.00",4/28/2003
600005.SH,"10,093,779,823.00",8/3/1999
600006.SH,"2,000,000,000.00",7/27/1999
600007.SH,"1,007,282,534.00",3/12/1999
600008.SH,"2,410,307,062.00",4/27/2000
600009.SH,"1,926,958,448.00",2/18/1998
600010.SH,"32,560,737,606.00",3/9/2001
600011.SH,"14,420,383,440.00",12/6/2001
600012.SH,"1,658,610,000.00",1/7/2003
600015.SH,"10,685,572,211.00",9/12/2003
600016.SH,"36,485,348,752.00",12/19/2000
600017.SH,"3,075,653,888.00",10/17/2006
600018.SH,"23,173,674,650.00",10/26/2006
600019.SH,"16,469,288,424.00",12/12/2000
600020.SH,"2,247,371,832.00",8/8/2003
600021.SH,"2,139,739,257.00",10/29/2003
600022.SH,"8,420,422,781.00",6/29/2004
600023.SH,"13,600,689,988.00",12/19/2013
600026.SH,"4,032,032,861.00",5/23/2002
600027.SH,"9,862,976,653.00",2/3/2005
600028.SH,"121,071,209,646.00",8/8/2001
600029.SH,"9,817,567,000.00",7/25/2003
600030.SH,"12,116,908,400.00",1/6/2003
600031.SH,"7,616,504,037.00",7/3/2003
600033.SH,"2,744,400,000.00",2/9/2001
600035.SH,"1,453,377,893.00",3/10/2004
600036.SH,"25,219,845,601.00",4/9/2002
600037.SH,"1,168,352,026.00",2/8/2001
600038.SH,"589,476,716.00",12/18/2000
600039.SH,"3,019,732,672.00",3/25/2003
600048.SH,"10,755,245,943.00",7/31/2006
600050.SH,"21,196,596,395.00",10/9/2002
600051.SH,"310,880,000.00",4/10/1997
600052.SH,"871,789,092.00",4/15/1997
600053.SH,"433,540,800.00",4/18/1997
600054.SH,"498,200,000.00",5/6/1997
600055.SH,"216,450,000.00",5/19/1997
600056.SH,"1,012,513,400.00",5/15/1997
600057.SH,"1,036,250,256.00",6/4/1997
600058.SH,"1,071,910,711.00",5/28/1997
600059.SH,"808,524,165.00",5/16/1997
600060.SH,"1,308,481,222.00",4/22/1997
600061.SH,"3,694,151,713.00",5/19/1997
600062.SH,"571,695,948.00",5/22/1997
600063.SH,"1,645,894,692.00",5/28/1997
600064.SH,"774,328,248.00",5/6/1997
600066.SH,"2,213,939,223.00",5/8/1997
600067.SH,"1,482,904,725.00",5/8/1997
600068.SH,"4,604,777,412.00",5/26/1997
600069.SH,"1,249,102,957.00",4/30/1997
600070.SH,"356,613,052.00",6/4/1997
600071.SH,"237,472,456.00",5/28/1997
600072.SH,"478,429,586.00",6/3/1997
600073.SH,"937,729,472.00",7/4/1997
600074.SH,"2,255,952,982.00",6/23/1997
600075.SH,"438,592,000.00",6/17/1997
600076.SH,"365,536,000.00",5/26/1997
600077.SH,"1,340,122,326.00",5/20/1997
600078.SH,"662,572,861.00",6/27/1997
600079.SH,"1,286,049,062.00",6/6/1997
600080.SH,"305,295,872.00",6/12/1997
600081.SH,"313,560,000.00",7/3/1997
600082.SH,"646,115,826.00",6/20/1997
600083.SH,"230,000,000.00",6/6/1997
600084.SH,"1,123,726,830.00",7/11/1997
600085.SH,"1,371,470,262.00",6/25/1997
600086.SH,"450,000,000.00",6/6/1997
600088.SH,"331,422,000.00",6/16/1997
600089.SH,"3,249,053,686.00",6/18/1997
600090.SH,"367,916,646.00",6/16/1997
600091.SH,"336,526,000.00",7/4/1997
600093.SH,"1,122,447,500.00",6/26/1997
600094.SH,"2,011,556,942.00",7/3/1997
600095.SH,"361,263,565.00",7/8/1997
600096.SH,"1,129,078,166.00",7/9/1997
600097.SH,"202,597,901.00",6/19/1997
600098.SH,"2,726,196,558.00",7/18/1997
600099.SH,"219,120,000.00",7/4/1997
600100.SH,"2,963,898,951.00",6/27/1997
600101.SH,"324,178,977.00",6/27/1997
600103.SH,"1,061,841,600.00",7/3/1997
600104.SH,"11,025,566,629.00",11/25/1997
600105.SH,"472,496,546.00",9/29/1997
600106.SH,"907,742,000.00",6/18/1997
600107.SH,"360,000,000.00",11/6/1997
600108.SH,"1,946,915,121.00",8/18/1997
600109.SH,"3,024,359,310.00",8/7/1997
600110.SH,"1,150,312,097.00",10/7/1997
600111.SH,"3,633,066,000.00",9/24/1997
600112.SH,"509,204,846.00",11/27/1997
600113.SH,"318,600,000.00",10/21/1997
600114.SH,"390,765,517.00",5/11/2004
600115.SH,"13,140,178,860.00",11/5/1997
600116.SH,"331,001,834.00",8/4/1997
600117.SH,"741,219,252.00",10/15/1997
600118.SH,"1,182,489,135.00",9/8/1997
600119.SH,"307,400,000.00",1/15/1998
600120.SH,"505,473,454.00",12/1/1997
600121.SH,"1,015,343,365.00",1/7/1998
600122.SH,"1,145,748,350.00",4/20/1998
600123.SH,"1,142,400,000.00",12/17/1998
600125.SH,"1,305,521,874.00",5/11/1998
600126.SH,"838,938,750.00",3/11/1998
600127.SH,"641,783,218.00",5/6/1998
600128.SH,"246,767,500.00",9/1/1997
600129.SH,"426,894,000.00",11/18/1997
600130.SH,"768,000,000.00",7/6/2000
600131.SH,"504,125,155.00",4/2/1998
600132.SH,"483,971,198.00",10/30/1997
600133.SH,"634,257,784.00",2/12/1998
600135.SH,"372,991,735.00",1/22/1998
600136.SH,"164,018,461.00",3/3/1998
600137.SH,"97,217,588.00",4/16/1998
600138.SH,"723,840,000.00",12/3/1997
600139.SH,"661,890,508.00",2/25/1998
600141.SH,"529,981,934.00",6/16/1999
600143.SH,"2,560,000,000.00",6/23/2004
600145.SH,"377,685,000.00",9/23/1999
600146.SH,"200,000,000.00",7/7/1999
600148.SH,"141,516,450.00",5/20/1998
600149.SH,"380,160,000.00",10/14/1999
600150.SH,"1,378,117,598.00",5/20/1998
600151.SH,"1,250,179,897.00",6/5/1998
600152.SH,"293,494,200.00",6/9/1998
600153.SH,"2,835,200,530.00",6/16/1998
600155.SH,"476,602,564.00",9/18/1998
600156.SH,"402,110,702.00",5/27/1998
600157.SH,"11,194,639,548.00",5/13/1998
600158.SH,"843,735,373.00",3/27/1998
600159.SH,"830,003,232.00",5/26/1998
600160.SH,"1,810,915,951.00",6/26/1998
600161.SH,"515,466,868.00",6/16/1998
600162.SH,"767,812,619.00",6/9/1998
600163.SH,"999,465,230.00",6/2/1998
600165.SH,"273,953,510.00",5/29/1998
600166.SH,"3,335,065,645.00",6/2/1998
600167.SH,"211,000,000.00",1/28/1999
600168.SH,"709,569,692.00",4/27/1998
600169.SH,"2,423,955,000.00",9/4/1998
600170.SH,"5,943,214,237.00",6/23/1998
600171.SH,"673,807,773.00",9/24/1998
600172.SH,"695,031,834.00",11/26/1998
600173.SH,"725,147,460.00",4/15/1999
600175.SH,"2,451,037,509.00",4/8/1999
600176.SH,"872,629,500.00",4/22/1999
600177.SH,"2,226,611,695.00",11/19/1998
600178.SH,"462,080,000.00",10/14/1998
600179.SH,"390,000,000.00",11/4/1998
600180.SH,"1,017,407,464.00",7/3/1998
600182.SH,"340,000,000.00",5/7/1999
600183.SH,"1,437,553,885.00",10/28/1998
600184.SH,"418,760,826.00",11/6/2003
600185.SH,"577,613,710.00",6/11/1999
600186.SH,"1,062,024,311.00",8/25/1998
600187.SH,"1,455,624,228.00",11/11/1998
600188.SH,"4,918,400,000.00",7/1/1998
600189.SH,"310,500,000.00",10/7/1998
600190.SH,"2,002,291,500.00",6/9/1999
600191.SH,"484,932,000.00",12/10/1998
600192.SH,"441,748,000.00",12/24/1998
600193.SH,"425,373,000.00",5/27/1999
600195.SH,"429,800,000.00",1/7/1999
600196.SH,"2,311,380,364.00",8/7/1998
600197.SH,"441,000,000.00",9/16/1999
600198.SH,"882,108,472.00",10/21/1998
600199.SH,"555,775,002.00",8/12/1998
600200.SH,"628,600,000.00",4/1/1999
600201.SH,"286,414,930.00",1/15/1999
600202.SH,"383,340,672.00",6/3/1999
600203.SH,"380,280,745.00",5/14/1999
600206.SH,"838,778,332.00",3/19/1999
600207.SH,"690,000,000.00",7/14/1999
600208.SH,"8,138,131,967.00",6/23/1999
600209.SH,"439,011,169.00",3/25/1999
600210.SH,"1,516,736,158.00",8/24/1999
600211.SH,"145,589,000.00",7/21/1999
600212.SH,"511,697,213.00",8/17/1999
600213.SH,"220,000,000.00",8/31/1999
600215.SH,"465,032,880.00",9/9/1999
600216.SH,"936,108,000.00",10/21/1999
600217.SH,"1,341,587,523.00",12/16/1999
600218.SH,"368,755,000.00",12/3/1998
600219.SH,"2,835,184,361.00",12/23/1999
600220.SH,"1,783,340,326.00",9/27/1999
600221.SH,"12,182,181,790.00",11/25/1999
600222.SH,"573,886,283.00",11/5/1999
600223.SH,"1,000,968,000.00",1/13/2000
600225.SH,"935,492,615.00",1/27/2000
600226.SH,"405,549,248.00",11/16/1999
600227.SH,"950,392,526.00",2/21/2000
600228.SH,"241,320,000.00",1/19/1999
600229.SH,"702,096,010.00",3/9/2000
600230.SH,"294,188,216.00",4/6/2000
600231.SH,"804,002,200.00",5/11/2000
600232.SH,"364,718,544.00",6/2/2000
600233.SH,"165,000,000.00",6/8/2000
600234.SH,"202,445,880.00",6/15/2000
600235.SH,"351,300,000.00",6/15/2000
600236.SH,"2,280,449,514.00",3/23/2000
600237.SH,"564,369,565.00",6/9/2000
600238.SH,"448,200,000.00",1/20/2000
600239.SH,"1,070,457,939.00",12/2/1999
600240.SH,"1,424,253,600.00",6/28/2000
600241.SH,"226,192,115.00",11/28/2000
600242.SH,"273,335,353.00",12/7/2000
600243.SH,"236,850,000.00",11/20/2000
600246.SH,"1,216,800,000.00",9/22/2000
600247.SH,"336,441,600.00",11/23/2000
600248.SH,"473,689,200.00",6/22/2000
600249.SH,"550,000,000.00",1/30/2004
600250.SH,"258,692,460.00",3/6/2001
600251.SH,"784,842,008.00",6/9/2003
600252.SH,"3,475,107,147.00",11/30/2000
600255.SH,"1,769,593,555.00",11/22/2000
600256.SH,"5,221,424,684.00",5/26/2000
600257.SH,"427,050,000.00",6/12/2000
600258.SH,"231,400,000.00",6/1/2000
600259.SH,"262,122,646.00",5/25/2000
600260.SH,"666,747,648.00",7/6/2000
600261.SH,"1,452,102,930.00",7/20/2000
600262.SH,"170,000,000.00",6/30/2000
600265.SH,"129,800,000.00",8/25/2000
600266.SH,"1,567,040,000.00",2/3/1999
600267.SH,"965,531,842.00",7/25/2000
600268.SH,"635,246,434.00",11/18/1999
600269.SH,"2,335,407,014.00",5/18/2000
600270.SH,"905,481,720.00",12/28/2000
600271.SH,"923,400,000.00",7/11/2003
600272.SH,"243,000,000.00",2/28/2001
600273.SH,"1,306,285,261.00",6/27/2003
600275.SH,"508,837,238.00",8/10/2000
600276.SH,"1,956,499,106.00",10/18/2000
600277.SH,"2,089,589,500.00",7/25/2000
600278.SH,"522,241,739.00",7/12/2000
600279.SH,"461,972,381.00",7/31/2000
600280.SH,"1,148,334,872.00",9/26/2000
600281.SH,"514,402,025.00",11/9/2000
600282.SH,"3,875,752,457.00",9/19/2000
600283.SH,"352,995,758.00",10/18/2000
600284.SH,"693,040,000.00",3/16/2004
600285.SH,"535,481,864.00",10/18/2000
600287.SH,"436,796,074.00",9/1/2000
600288.SH,"436,800,000.00",11/29/2000
600289.SH,"565,922,684.00",7/20/2000
600290.SH,"526,883,658.00",11/6/2000
600291.SH,"384,000,000.00",7/31/2000
600292.SH,"780,816,890.00",11/1/2000
600293.SH,"344,502,600.00",9/19/2000
600295.SH,"1,032,000,000.00",4/26/2001
600297.SH,"3,666,933,785.00",11/16/2000
600298.SH,"329,632,377.00",8/18/2000
600299.SH,"522,707,560.00",4/20/2000
600300.SH,"1,672,000,000.00",6/30/2000
600301.SH,"235,148,140.00",7/12/2000
600302.SH,"346,009,804.00",12/13/2000
600303.SH,"620,324,296.00",12/26/2000
600305.SH,"301,369,000.00",2/6/2001
600306.SH,"178,138,918.00",12/26/2000
600307.SH,"6,263,357,424.00",12/20/2000
600308.SH,"1,167,561,419.00",9/28/2000
600309.SH,"2,162,334,720.00",1/5/2001
600310.SH,"827,775,000.00",2/28/2001
600311.SH,"665,600,000.00",6/26/2001
600312.SH,"1,137,485,573.00",2/21/2001
600313.SH,"367,287,248.00",1/19/2001
600315.SH,"674,032,111.00",3/15/2001
600316.SH,"717,114,512.00",12/15/2000
600317.SH,"6,472,983,003.00",1/31/2002
600318.SH,"242,000,000.00",12/8/2000
600319.SH,"315,594,000.00",3/26/2001
600320.SH,"4,390,294,584.00",12/21/2000
600321.SH,"1,510,550,000.00",5/24/2001
600322.SH,"1,105,700,000.00",9/10/2001
600323.SH,"766,264,018.00",12/25/2000
600325.SH,"817,045,620.00",2/25/2004
600326.SH,"547,200,000.00",1/16/2001
600327.SH,"521,711,813.00",6/25/2002
600328.SH,"359,118,030.00",12/22/2000
600329.SH,"768,873,076.00",6/6/2001
600330.SH,"830,471,442.00",1/18/2001
600331.SH,"2,032,000,000.00",12/20/2001
600332.SH,"1,291,079,250.00",2/6/2001
600333.SH,"529,619,808.00",12/11/2000
600335.SH,"627,145,690.00",3/5/2001
600336.SH,"682,072,000.00",12/29/2000
600337.SH,"646,336,419.00",11/27/2000
600338.SH,"653,007,263.00",12/27/2000
600339.SH,"578,154,688.00",12/25/2000
600340.SH,"2,645,759,430.00",12/30/2003
600343.SH,"638,206,348.00",4/8/2003
600345.SH,"198,000,000.00",12/22/2000
600346.SH,"667,786,842.00",8/20/2001
600348.SH,"2,405,000,000.00",8/21/2003
600350.SH,"4,811,165,857.00",3/18/2002
600351.SH,"692,000,000.00",9/26/2002
600352.SH,"3,253,331,860.00",8/1/2003
600353.SH,"543,720,000.00",11/20/2002
600354.SH,"447,802,080.00",1/15/2004
600355.SH,"492,089,200.00",6/13/2002
600356.SH,"298,731,378.00",4/19/2001
600358.SH,"432,000,000.00",9/22/2000
600359.SH,"381,512,820.00",4/29/1999
600360.SH,"738,080,000.00",3/16/2001
600361.SH,"665,807,918.00",11/29/2001
600362.SH,"3,462,729,405.00",1/11/2002
600363.SH,"443,476,750.00",3/29/2001
600365.SH,"200,000,000.00",1/15/2001
600366.SH,"534,977,750.00",10/30/2000
600367.SH,"291,200,000.00",3/20/2001
600368.SH,"833,801,532.00",12/21/2000
600369.SH,"5,645,109,124.00",1/9/2001
600370.SH,"318,897,692.00",3/6/2003
600371.SH,"225,060,000.00",9/16/2002
600372.SH,"1,759,162,938.00",7/6/2001
600373.SH,"1,377,940,025.00",3/4/2002
600375.SH,"555,740,597.00",4/1/2003
600376.SH,"2,242,012,500.00",3/12/2001
600377.SH,"5,037,747,500.00",1/16/2001
600378.SH,"297,193,292.00",1/11/2001
600379.SH,"235,858,260.00",1/16/2002
600380.SH,"1,583,879,292.00",6/8/2001
600381.SH,"688,314,013.00",5/8/2001
600382.SH,"341,746,600.00",1/18/2001
600383.SH,"4,499,609,872.00",4/12/2001
600385.SH,"148,107,148.00",7/23/2001
600386.SH,"403,200,000.00",2/16/2001
600387.SH,"386,100,000.00",2/18/2004
600388.SH,"1,069,050,000.00",12/29/2000
600389.SH,"198,000,000.00",1/10/2001
600390.SH,"451,256,401.00",1/15/2001
600391.SH,"330,129,367.00",12/12/2001
600392.SH,"941,039,383.00",5/29/2003
600393.SH,"300,000,000.00",3/19/2001
600395.SH,"1,655,051,861.00",5/31/2001
600396.SH,"868,664,386.00",3/28/2001
600397.SH,"989,959,882.00",7/2/2002
600398.SH,"4,492,757,924.00",12/28/2000
600399.SH,"1,300,000,000.00",12/29/2000
600400.SH,"711,850,314.00",1/8/2001
600401.SH,"4,724,935,152.00",9/24/2003
600403.SH,"2,390,812,402.00",10/9/2003
600405.SH,"423,892,802.00",4/1/2004
600406.SH,"2,428,953,351.00",10/16/2003
600408.SH,"1,006,800,000.00",2/12/2003
600409.SH,"1,850,385,487.00",6/18/2003
600410.SH,"641,725,496.00",4/27/2004
600415.SH,"5,443,214,176.00",5/9/2002
600416.SH,"743,405,176.00",7/18/2002
600418.SH,"1,463,233,021.00",8/24/2001
600419.SH,"103,557,209.00",6/28/2001
600420.SH,"287,733,402.00",6/16/2004
600421.SH,"195,600,000.00",6/7/2004
600422.SH,"341,130,177.00",12/6/2000
600423.SH,"399,347,513.00",7/17/2003
600425.SH,"1,378,790,086.00",7/24/2003
600426.SH,"953,625,000.00",6/20/2002
600428.SH,"1,690,446,393.00",4/18/2002
600429.SH,"1,497,557,426.00",9/15/2003
600432.SH,"1,603,723,916.00",9/5/2003
600433.SH,"1,271,315,443.00",6/19/2003
600435.SH,"744,660,000.00",7/4/2003
600436.SH,"402,211,473.00",6/16/2003
600438.SH,"817,109,632.00",3/2/2004
600439.SH,"943,321,200.00",7/10/2003
600444.SH,"146,421,932.00",2/19/2004
600446.SH,"830,506,500.00",12/24/2003
600448.SH,"422,364,101.00",9/3/2001
600449.SH,"478,181,042.00",8/29/2003
600452.SH,"160,000,000.00",3/3/2004
600455.SH,"62,458,000.00",3/29/2004
600456.SH,"430,265,700.00",4/12/2002
600458.SH,"661,422,092.00",12/19/2002
600459.SH,"260,977,742.00",5/16/2003
600460.SH,"1,247,168,000.00",3/11/2003
600461.SH,"330,000,000.00",6/1/2004
600462.SH,"533,780,000.00",9/3/2003
600463.SH,"252,000,000.00",3/18/2004
600466.SH,"2,117,018,039.00",2/12/2001
600467.SH,"730,497,152.00",4/5/2004
600468.SH,"456,192,000.00",6/15/2001
600469.SH,"374,942,148.00",10/21/2003
600470.SH,"521,600,000.00",3/5/2004
600475.SH,"256,000,000.00",7/21/2003
600476.SH,"161,070,000.00",12/10/2003
600477.SH,"738,384,682.00",11/10/2003
600478.SH,"927,380,220.00",9/18/2003
600479.SH,"348,755,931.00",3/12/2004
600480.SH,"361,714,838.00",8/15/2003
600481.SH,"1,620,495,808.00",4/22/2003
600482.SH,"536,500,000.00",7/14/2004
600483.SH,"1,258,347,323.00",5/31/2004
600485.SH,"2,923,742,782.00",8/7/2003
600486.SH,"309,898,907.00",4/25/2002
600487.SH,"1,241,269,065.00",8/22/2003
600488.SH,"960,854,960.00",6/18/2001
600489.SH,"2,943,228,797.00",8/14/2003
600490.SH,"1,479,000,000.00",6/26/2003
600491.SH,"947,600,000.00",5/24/2004
