Date,Open,High,Low,Close,Adj Close,Volume,Returns
2012-03-01,2633.340088,2633.340088,2633.340088,2633.340088,2633.340088,0,-0.00030363041922166654
2012-03-02,2679.929932,2679.929932,2679.929932,2679.929932,2679.929932,0,0.017692300440914445
2012-03-05,2662.699951,2662.699951,2662.699951,2662.699951,2662.699951,0,-0.006429265479766264
2012-03-06,2621.050049,2621.050049,2621.050049,2621.050049,2621.050049,0,-0.015641980984135342
2012-03-07,2603.0,2603.0,2603.0,2603.0,2603.0,0,-0.006886571665003695
2012-03-08,2635.790039,2635.790039,2635.790039,2635.790039,2635.790039,0,0.012597018440261228
2012-03-09,2664.300049,2664.300049,2664.300049,2664.300049,2664.300049,0,0.010816495084265689
2012-03-12,2654.399902,2654.399902,2654.399902,2654.399902,2654.399902,0,-0.003715852876148723
2012-03-13,2681.070068,2681.070068,2681.070068,2681.070068,2681.070068,0,0.01004753126305679
2012-03-14,2605.110107,2605.110107,2605.110107,2605.110107,2605.110107,0,-0.028331956671562835
2012-03-15,2585.550049,2585.550049,2585.550049,2585.550049,2585.550049,0,-0.007508342141639861
2012-03-16,2623.52002,2623.52002,2623.52002,2623.52002,2623.52002,0,0.014685451946554058
2012-03-19,2630.01001,2630.01001,2630.01001,2630.01001,2630.01001,0,0.0024737718601438516
2012-03-20,2584.449951,2584.449951,2584.449951,2584.449951,2584.449951,0,-0.017323150416450283
2012-03-21,2587.790039,2587.790039,2587.790039,2587.790039,2587.790039,0,0.0012923786737319269
2012-03-22,2583.75,2583.75,2583.75,2583.75,2583.75,0,-0.00156119273167972
2012-03-23,2552.939941,2552.939941,2552.939941,2552.939941,2552.939941,0,-0.011924551136913366
2012-03-26,2555.439941,2555.439941,2555.439941,2555.439941,2555.439941,0,0.0009792631467157573
2012-03-27,2547.139893,2547.139893,2547.139893,2547.139893,2547.139893,0,-0.003247991810268125
2012-03-28,2474.899902,2474.899902,2474.899902,2474.899902,2474.899902,0,-0.02836121847823453
2012-03-29,2443.1201170000004,2443.1201170000004,2443.1201170000004,2443.1201170000004,2443.1201170000004,0,-0.012840836501839143
2012-03-30,2454.899902,2454.899902,2454.899902,2454.899902,2454.899902,0,0.004821615162526091
2012-04-05,2454.899902,2512.830078,2454.899902,2512.830078,2512.830078,0,0.02359777518945041
2012-04-06,2519.830078,2519.830078,2519.830078,2519.830078,2519.830078,0,0.0027857036817910933
2012-04-09,2495.149902,2495.149902,2495.149902,2495.149902,2495.149902,0,-0.009794381063817054
2012-04-10,2519.790039,2519.790039,2519.790039,2519.790039,2519.790039,0,0.009875213100523316
2012-04-11,2520.040039,2520.040039,2520.040039,2520.040039,2520.040039,0,9.921461555551455e-05
2012-04-12,2570.439941,2570.439941,2570.439941,2570.439941,2570.439941,0,0.019999643346936564
2012-04-13,2580.449951,2580.449951,2580.449951,2580.449951,2580.449951,0,0.0038942788899030594
2012-04-16,2574.040039,2574.040039,2574.040039,2574.040039,2574.040039,0,-0.002484028801843666
2012-04-17,2541.8798829999996,2541.8798829999996,2541.8798829999996,2541.8798829999996,2541.8798829999996,0,-0.012494038753373241
2012-04-18,2599.909912,2599.909912,2599.909912,2599.909912,2599.909912,0,0.0228295716835808
2012-04-19,2596.060059,2596.060059,2596.060059,2596.060059,2596.060059,0,-0.0014807639996412946
2012-04-20,2626.840088,2626.840088,2626.840088,2626.840088,2626.840088,0,0.011856439489252977
2012-04-23,2606.040039,2606.040039,2606.040039,2606.040039,2606.040039,0,-0.007918277589495941
2012-04-24,2604.8701170000004,2604.8701170000004,2604.8701170000004,2604.8701170000004,2604.8701170000004,0,-0.0004489271010772784
2012-04-25,2625.98999,2625.98999,2625.98999,2625.98999,2625.98999,0,0.008107841102005946
2012-04-26,2631.48999,2631.48999,2631.48999,2631.48999,2631.48999,0,0.002094448197039776
2012-04-27,2626.159912,2626.159912,2626.159912,2626.159912,2626.159912,0,-0.0020254981095329787
2012-05-02,2626.159912,2683.48999,2626.159912,2683.48999,2683.48999,0,0.021830383495702356
2012-05-03,2691.52002,2691.52002,2691.52002,2691.52002,2691.52002,0,0.002992383064562837
2012-05-04,2715.8798829999996,2715.8798829999996,2715.8798829999996,2715.8798829999996,2715.8798829999996,0,0.009050596993144297
2012-05-07,2717.780029,2717.780029,2717.780029,2717.780029,2717.780029,0,0.0006996428715033878
2012-05-08,2709.1201170000004,2709.1201170000004,2709.1201170000004,2709.1201170000004,2709.1201170000004,0,-0.0031863918005115423
2012-05-09,2657.51001,2657.51001,2657.51001,2657.51001,2657.51001,0,-0.019050505245648514
2012-05-10,2657.209961,2657.209961,2657.209961,2657.209961,2657.209961,0,-0.00011290606577995336
2012-05-11,2636.919922,2636.919922,2636.919922,2636.919922,2636.919922,0,-0.007635843346140451
2012-05-14,2615.530029,2615.530029,2615.530029,2615.530029,2615.530029,0,-0.008111696082062528
2012-05-15,2617.3701170000004,2617.3701170000004,2617.3701170000004,2617.3701170000004,2617.3701170000004,0,0.000703523943368336
2012-05-16,2574.649902,2574.649902,2574.649902,2574.649902,2574.649902,0,-0.01632180894957481
2012-05-17,2613.939941,2613.939941,2613.939941,2613.939941,2613.939941,0,0.015260342374891161
2012-05-18,2573.97998,2573.97998,2573.97998,2573.97998,2573.97998,0,-0.015287252921623274
2012-05-21,2587.22998,2587.22998,2587.22998,2587.22998,2587.22998,0,0.00514767018506492
2012-05-22,2627.52002,2627.52002,2627.52002,2627.52002,2627.52002,0,0.015572655044759439
2012-05-23,2616.8701170000004,2616.8701170000004,2616.8701170000004,2616.8701170000004,2616.8701170000004,0,-0.004053214787683917
2012-05-24,2595.26001,2595.26001,2595.26001,2595.26001,2595.26001,0,-0.008257997544323834
2012-05-25,2573.100098,2573.100098,2573.100098,2573.100098,2573.100098,0,-0.008538609586174018
2012-05-28,2614.689941,2614.689941,2614.689941,2614.689941,2614.689941,0,0.016163321058643168
2012-05-29,2650.850098,2650.850098,2650.850098,2650.850098,2650.850098,0,0.01382961567755532
2012-05-30,2642.26001,2642.26001,2642.26001,2642.26001,2642.26001,0,-0.0032405031150123994
2012-05-31,2632.040039,2632.040039,2632.040039,2632.040039,2632.040039,0,-0.003867889973477662
2012-06-01,2633.0,2633.0,2633.0,2633.0,2633.0,0,0.00036472127542738384
2012-06-04,2559.030029,2559.030029,2559.030029,2559.030029,2559.030029,0,-0.02809341853399164
2012-06-05,2558.840088,2558.840088,2558.840088,2558.840088,2558.840088,0,-7.422382615584768e-05
2012-06-06,2557.399902,2557.399902,2557.399902,2557.399902,2557.399902,0,-0.0005628276681898741
2012-06-07,2542.179932,2542.179932,2542.179932,2542.179932,2542.179932,0,-0.005951345344190172
2012-06-08,2524.330078,2524.330078,2524.330078,2524.330078,2524.330078,0,-0.007021475457072427
2012-06-11,2558.26001,2558.26001,2558.26001,2558.26001,2558.26001,0,0.013441162982490125
2012-06-12,2540.179932,2540.179932,2540.179932,2540.179932,2540.179932,0,-0.007067334019734748
2012-06-13,2580.639893,2580.639893,2580.639893,2580.639893,2580.639893,0,0.01592799017514639
2012-06-14,2560.419922,2560.419922,2560.419922,2560.419922,2560.419922,0,-0.007835254757878761
2012-06-15,2568.050049,2568.050049,2568.050049,2568.050049,2568.050049,0,0.002980029539076482
2012-06-18,2581.209961,2581.209961,2581.209961,2581.209961,2581.209961,0,0.005124476450575624
2012-06-19,2558.6201170000004,2558.6201170000004,2558.6201170000004,2558.6201170000004,2558.6201170000004,0,-0.008751649165048154
2012-06-20,2552.610107,2552.610107,2552.610107,2552.610107,2552.610107,0,-0.0023489262669626775
2012-06-21,2512.189941,2512.189941,2512.189941,2512.189941,2512.189941,0,-0.01583483740394039
2012-06-25,2512.189941,2512.189941,2456.52002,2456.52002,2456.52002,0,-0.022159917166868458
2012-06-26,2454.919922,2454.919922,2454.919922,2454.919922,2454.919922,0,-0.0006513677832757451
2012-06-27,2447.199951,2447.199951,2447.199951,2447.199951,2447.199951,0,-0.0031446936133503692
2012-06-28,2425.72998,2425.72998,2425.72998,2425.72998,2425.72998,0,-0.008773280250854332
2012-06-29,2461.610107,2461.610107,2461.610107,2461.610107,2461.610107,0,0.014791476090013902
2012-07-02,2465.23999,2465.23999,2465.23999,2465.23999,2465.23999,0,0.0014745970491743937
2012-07-03,2468.719971,2468.719971,2468.719971,2468.719971,2468.719971,0,0.001411619564065222
2012-07-04,2464.919922,2464.919922,2464.919922,2464.919922,2464.919922,0,-0.0015392790776754908
2012-07-05,2430.3701170000004,2430.3701170000004,2430.3701170000004,2430.3701170000004,2430.3701170000004,0,-0.014016603416457621
2012-07-06,2472.610107,2472.610107,2472.610107,2472.610107,2472.610107,0,0.017380064750030653
2012-07-09,2416.040039,2416.040039,2416.040039,2416.040039,2416.040039,0,-0.022878685094689696
2012-07-10,2406.709961,2406.709961,2406.709961,2406.709961,2406.709961,0,-0.0038617232535027362
2012-07-11,2425.570068,2425.570068,2425.570068,2425.570068,2425.570068,0,0.007836468583926707
2012-07-12,2449.179932,2449.179932,2449.179932,2449.179932,2449.179932,0,0.009733738188593122
2012-07-13,2450.6298829999996,2450.6298829999996,2450.6298829999996,2450.6298829999996,2450.6298829999996,0,0.0005920148948858857
2012-07-16,2399.72998,2399.72998,2399.72998,2399.72998,2399.72998,0,-0.02077013071336956
2012-07-17,2414.199951,2414.199951,2414.199951,2414.199951,2414.199951,0,0.006029832989793288
2012-07-18,2414.330078,2414.330078,2414.330078,2414.330078,2414.330078,0,5.390067212369941e-05
2012-07-19,2424.320068,2424.320068,2424.320068,2424.320068,2424.320068,0,0.004137789646507495
2012-07-20,2398.459961,2398.459961,2398.459961,2398.459961,2398.459961,0,-0.010666952495812105
2012-07-23,2365.429932,2365.429932,2365.429932,2365.429932,2365.429932,0,-0.013771348922676476
2012-07-24,2375.98999,2375.98999,2375.98999,2375.98999,2375.98999,0,0.004464329235519299
2012-07-25,2360.080078,2360.080078,2360.080078,2360.080078,2360.080078,0,-0.0066961191195927874
2012-07-26,2347.48999,2347.48999,2347.48999,2347.48999,2347.48999,0,-0.00533460204056683
2012-07-27,2349.110107,2349.110107,2349.110107,2349.110107,2349.110107,0,0.000690148629771127
2012-07-30,2335.790039,2335.790039,2335.790039,2335.790039,2335.790039,0,-0.005670261245017066
2012-07-31,2332.919922,2332.919922,2332.919922,2332.919922,2332.919922,0,-0.001228756417348493
2012-08-01,2358.649902,2358.649902,2358.649902,2358.649902,2358.649902,0,0.011029088378628055
2012-08-02,2334.8798829999996,2334.8798829999996,2334.8798829999996,2334.8798829999996,2334.8798829999996,0,-0.010077807214985525
2012-08-03,2353.73999,2353.73999,2353.73999,2353.73999,2353.73999,0,0.008077549143884774
2012-08-06,2385.610107,2385.610107,2385.610107,2385.610107,2385.610107,0,0.01354020288366683
2012-08-07,2388.8701170000004,2388.8701170000004,2388.8701170000004,2388.8701170000004,2388.8701170000004,0,0.0013665309307814818
2012-08-08,2389.790039,2389.790039,2389.790039,2389.790039,2389.790039,0,0.00038508665391773054
2012-08-09,2411.699951,2411.699951,2411.699951,2411.699951,2411.699951,0,0.009168132615184977
2012-08-10,2399.75,2399.75,2399.75,2399.75,2399.75,0,-0.004954990771155037
2012-08-13,2351.929932,2351.929932,2351.929932,2351.929932,2351.929932,0,-0.01992710407334097
2012-08-14,2357.02002,2357.02002,2357.02002,2357.02002,2357.02002,0,0.002164217535031534
2012-08-15,2331.610107,2331.610107,2331.610107,2331.610107,2331.610107,0,-0.010780524893462705
2012-08-16,2319.669922,2319.669922,2319.669922,2319.669922,2319.669922,0,-0.005121004135362469
2012-08-17,2313.47998,2313.47998,2313.47998,2313.47998,2313.47998,0,-0.002668458103152477
2012-08-20,2301.790039,2301.790039,2301.790039,2301.790039,2301.790039,0,-0.005052968299297792
2012-08-21,2313.699951,2313.699951,2313.699951,2313.699951,2313.699951,0,0.005174195646955824
2012-08-22,2295.590088,2295.590088,2295.590088,2295.590088,2295.590088,0,-0.007827230575932242
2012-08-23,2302.199951,2302.199951,2302.199951,2302.199951,2302.199951,0,0.0028793742552525483
2012-08-24,2275.679932,2275.679932,2275.679932,2275.679932,2275.679932,0,-0.01151942470873593
2012-08-27,2228.199951,2228.199951,2228.199951,2228.199951,2228.199951,0,-0.0208640856441845
2012-08-28,2238.409912,2238.409912,2238.409912,2238.409912,2238.409912,0,0.004582156549917284
2012-08-29,2214.810059,2214.810059,2214.810059,2214.810059,2214.810059,0,-0.010543132816506293
2012-08-30,2211.3701170000004,2211.3701170000004,2211.3701170000004,2211.3701170000004,2211.3701170000004,0,-0.0015531544052823534
2012-08-31,2204.8701170000004,2204.8701170000004,2204.8701170000004,2204.8701170000004,2204.8701170000004,0,-0.002939354181387809
2012-09-03,2228.3701170000004,2228.3701170000004,2228.3701170000004,2228.3701170000004,2228.3701170000004,0,0.01065822418237255
2012-09-04,2204.409912,2204.409912,2204.409912,2204.409912,2204.409912,0,-0.01075234532055983
2012-09-05,2199.8798829999996,2199.8798829999996,2199.8798829999996,2199.8798829999996,2199.8798829999996,0,-0.0020549848625433273
2012-09-06,2217.820068,2217.820068,2217.820068,2217.820068,2217.820068,0,0.008155074801418322
2012-09-07,2317.179932,2317.179932,2317.179932,2317.179932,2317.179932,0,0.04480068759121717
2012-09-10,2326.669922,2326.669922,2326.669922,2326.669922,2326.669922,0,0.0040954911912296135
2012-09-11,2311.889893,2311.889893,2311.889893,2311.889893,2311.889893,0,-0.006352439106315147
2012-09-12,2320.070068,2320.070068,2320.070068,2320.070068,2320.070068,0,0.0035383064845640392
2012-09-13,2298.459961,2298.459961,2298.459961,2298.459961,2298.459961,0,-0.009314419981560648
2012-09-14,2315.540039,2315.540039,2315.540039,2315.540039,2315.540039,0,0.00743109659938077
2012-09-17,2258.709961,2258.709961,2258.709961,2258.709961,2258.709961,0,-0.0245429044813852
2012-09-18,2235.23999,2235.23999,2235.23999,2235.23999,2235.23999,0,-0.010390874173862107
2012-09-19,2246.23999,2246.23999,2246.23999,2246.23999,2246.23999,0,0.00492117179775403
2012-09-20,2195.949951,2195.949951,2195.949951,2195.949951,2195.949951,0,-0.022388542285724324
2012-09-21,2199.060059,2199.060059,2199.060059,2199.060059,2199.060059,0,0.0014162927522931759
2012-09-24,2215.52002,2215.52002,2215.52002,2215.52002,2215.52002,0,0.007484998389486925
2012-09-25,2210.149902,2210.149902,2210.149902,2210.149902,2210.149902,0,-0.002423863450351408
2012-09-26,2184.889893,2184.889893,2184.889893,2184.889893,2184.889893,0,-0.011429093102301294
2012-09-27,2251.719971,2251.719971,2251.719971,2251.719971,2251.719971,0,0.030587389421367038
2012-09-28,2293.110107,2293.110107,2293.110107,2293.110107,2293.110107,0,0.01838156455201595
2012-10-08,2293.110107,2293.110107,2270.050049,2270.050049,2270.050049,0,-0.010056236693391377
2012-10-09,2320.159912,2320.159912,2320.159912,2320.159912,2320.159912,0,0.02207434281991909
2012-10-10,2324.1201170000004,2324.1201170000004,2324.1201170000004,2324.1201170000004,2324.1201170000004,0,0.0017068672635527867
2012-10-11,2302.530029,2302.530029,2302.530029,2302.530029,2302.530029,0,-0.009289574941534906
2012-10-12,2304.530029,2304.530029,2304.530029,2304.530029,2304.530029,0,0.0008686097357299656
2012-10-15,2294.860107,2294.860107,2294.860107,2294.860107,2294.860107,0,-0.004196049467056019
2012-10-16,2298.159912,2298.159912,2298.159912,2298.159912,2298.159912,0,0.0014379111780865106
2012-10-17,2300.800049,2300.800049,2300.800049,2300.800049,2300.800049,0,0.00114880473992006
2012-10-18,2336.080078,2336.080078,2336.080078,2336.080078,2336.080078,0,0.015333809217943048
2012-10-19,2332.469971,2332.469971,2332.469971,2332.469971,2332.469971,0,-0.0015453695419083023
2012-10-22,2341.590088,2341.590088,2341.590088,2341.590088,2341.590088,0,0.003910068345312874
2012-10-23,2312.080078,2312.080078,2312.080078,2312.080078,2312.080078,0,-0.012602551638406135
2012-10-24,2307.780029,2307.780029,2307.780029,2307.780029,2307.780029,0,-0.0018598183691455796
2012-10-25,2292.01001,2292.01001,2292.01001,2292.01001,2292.01001,0,-0.006833415144351285
2012-10-26,2247.909912,2247.909912,2247.909912,2247.909912,2247.909912,0,-0.019240796422176135
2012-10-29,2235.850098,2235.850098,2235.850098,2235.850098,2235.850098,0,-0.00536490094003384
2012-10-30,2239.8798829999996,2239.8798829999996,2239.8798829999996,2239.8798829999996,2239.8798829999996,0,0.0018023502575617303
2012-10-31,2254.820068,2254.820068,2254.820068,2254.820068,2254.820068,0,0.006670083120702944
2012-11-01,2297.8798829999996,2297.8798829999996,2297.8798829999996,2297.8798829999996,2297.8798829999996,0,0.0190967854203077
2012-11-02,2306.77002,2306.77002,2306.77002,2306.77002,2306.77002,0,0.00386884321751135
2012-11-05,2301.8798829999996,2301.8798829999996,2301.8798829999996,2301.8798829999996,2301.8798829999996,0,-0.002119906604300468
2012-11-06,2292.209961,2292.209961,2292.209961,2292.209961,2292.209961,0,-0.004200880363660396
2012-11-07,2287.5,2287.5,2287.5,2287.5,2287.5,0,-0.002054768577109425
2012-11-08,2245.409912,2245.409912,2245.409912,2245.409912,2245.409912,0,-0.018400038469945323
2012-11-09,2240.919922,2240.919922,2240.919922,2240.919922,2240.919922,0,-0.001999630435407125
2012-11-12,2251.850098,2251.850098,2251.850098,2251.850098,2251.850098,0,0.004877539751730516
2012-11-13,2212.439941,2212.439941,2212.439941,2212.439941,2212.439941,0,-0.017501234666997715
2012-11-14,2223.110107,2223.110107,2223.110107,2223.110107,2223.110107,0,0.004822804814840341
2012-11-15,2193.6201170000004,2193.6201170000004,2193.6201170000004,2193.6201170000004,2193.6201170000004,0,-0.013265195415712075
2012-11-16,2177.23999,2177.23999,2177.23999,2177.23999,2177.23999,0,-0.007467166658920804
2012-11-19,2174.98999,2174.98999,2174.98999,2174.98999,2174.98999,0,-0.001033418461140795
2012-11-20,2164.8798829999996,2164.8798829999996,2164.8798829999996,2164.8798829999996,2164.8798829999996,0,-0.0046483464505509865
2012-11-21,2194.899902,2194.899902,2194.899902,2194.899902,2194.899902,0,0.013866828933899105
2012-11-22,2177.550049,2177.550049,2177.550049,2177.550049,2177.550049,0,-0.007904621520184552
2012-11-23,2192.679932,2192.679932,2192.679932,2192.679932,2192.679932,0,0.006948121815591879
2012-11-26,2175.600098,2175.600098,2175.600098,2175.600098,2175.600098,0,-0.00778947887046203
2012-11-27,2150.639893,2150.639893,2150.639893,2150.639893,2150.639893,0,-0.011472790897070395
2012-11-28,2129.159912,2129.159912,2129.159912,2129.159912,2129.159912,0,-0.00998771624664546
2012-11-29,2115.679932,2115.679932,2115.679932,2115.679932,2115.679932,0,-0.0063311261516932355
2012-11-30,2139.659912,2139.659912,2139.659912,2139.659912,2139.659912,0,0.011334408214257272
2012-12-03,2108.850098,2108.850098,2108.850098,2108.850098,2108.850098,0,-0.01439939769269285
2012-12-04,2131.469971,2131.469971,2131.469971,2131.469971,2131.469971,0,0.010726164472976257
2012-12-05,2207.8798829999996,2207.8798829999996,2207.8798829999996,2207.8798829999996,2207.8798829999996,0,0.03584845812495832
2012-12-06,2203.600098,2203.600098,2203.600098,2203.600098,2203.600098,0,-0.0019384138752079568
2012-12-07,2246.76001,2246.76001,2246.76001,2246.76001,2246.76001,0,0.019586090978654547
2012-12-10,2271.050049,2271.050049,2271.050049,2271.050049,2271.050049,0,0.01081114088371191
2012-12-11,2258.5,2258.5,2258.5,2258.5,2258.5,0,-0.005526099702437665
2012-12-12,2267.77002,2267.77002,2267.77002,2267.77002,2267.77002,0,0.00410450298870929
2012-12-13,2242.639893,2242.639893,2242.639893,2242.639893,2242.639893,0,-0.011081426590161864
2012-12-14,2355.860107,2355.860107,2355.860107,2355.860107,2355.860107,0,0.05048524034259652
2012-12-17,2366.699951,2366.699951,2366.699951,2366.699951,2366.699951,0,0.0046012256703152725
2012-12-18,2368.1201170000004,2368.1201170000004,2368.1201170000004,2368.1201170000004,2368.1201170000004,0,0.0006000617016957616
2012-12-19,2371.110107,2371.110107,2371.110107,2371.110107,2371.110107,0,0.001262600650421137
2012-12-20,2384.820068,2384.820068,2384.820068,2384.820068,2384.820068,0,0.005782085344550396
2012-12-21,2372.0,2372.0,2372.0,2372.0,2372.0,0,-0.005375696125683555
2012-12-24,2381.219971,2381.219971,2381.219971,2381.219971,2381.219971,0,0.003887002951096116
2012-12-25,2448.399902,2448.399902,2448.399902,2448.399902,2448.399902,0,0.02821240028983451
2012-12-26,2457.6201170000004,2457.6201170000004,2457.6201170000004,2457.6201170000004,2457.6201170000004,0,0.003765812517991303
2012-12-27,2444.590088,2444.590088,2444.590088,2444.590088,2444.590088,0,-0.005301888973754875
2012-12-28,2480.050049,2480.050049,2480.050049,2480.050049,2480.050049,0,0.014505483424016903
2012-12-31,2522.949951,2522.949951,2522.949951,2522.949951,2522.949951,0,0.017297998488900703
2013-01-04,2522.949951,2524.409912,2522.949951,2524.409912,2524.409912,0,0.0005786722005410171
2013-01-07,2535.98999,2535.98999,2535.98999,2535.98999,2535.98999,0,0.004587241535121954
2013-01-08,2525.330078,2525.330078,2525.330078,2525.330078,2525.330078,0,-0.0042034519229313195
2013-01-09,2526.1298829999996,2526.1298829999996,2526.1298829999996,2526.1298829999996,2526.1298829999996,0,0.00031671305346074884
2013-01-10,2530.570068,2530.570068,2530.570068,2530.570068,2530.570068,0,0.0017577025749472852
2013-01-11,2483.22998,2483.22998,2483.22998,2483.22998,2483.22998,0,-0.018707282046299744
2013-01-14,2577.72998,2577.72998,2577.72998,2577.72998,2577.72998,0,0.038055275089744205
2013-01-15,2595.860107,2595.860107,2595.860107,2595.860107,2595.860107,0,0.007033369336845709
2013-01-16,2577.090088,2577.090088,2577.090088,2577.090088,2577.090088,0,-0.007230751360362135
2013-01-17,2552.76001,2552.76001,2552.76001,2552.76001,2552.76001,0,-0.009440910937995877
2013-01-18,2595.439941,2595.439941,2595.439941,2595.439941,2595.439941,0,0.01671913177612028
2013-01-21,2610.899902,2610.899902,2610.899902,2610.899902,2610.899902,0,0.005956585916622457
2013-01-22,2596.899902,2596.899902,2596.899902,2596.899902,2596.899902,0,-0.005362135863299749
2013-01-23,2607.459961,2607.459961,2607.459961,2607.459961,2607.459961,0,0.0040664097187061736
2013-01-24,2582.75,2582.75,2582.75,2582.75,2582.75,0,-0.009476640627119498
2013-01-25,2571.669922,2571.669922,2571.669922,2571.669922,2571.669922,0,-0.004290031168328315
2013-01-28,2651.860107,2651.860107,2651.860107,2651.860107,2651.860107,0,0.03118214523333369
2013-01-29,2675.8701170000004,2675.8701170000004,2675.8701170000004,2675.8701170000004,2675.8701170000004,0,0.009054025865324585
2013-01-30,2688.709961,2688.709961,2688.709961,2688.709961,2688.709961,0,0.004798380877467539
2013-01-31,2686.8798829999996,2686.8798829999996,2686.8798829999996,2686.8798829999996,2686.8798829999996,0,-0.000680652813634
2013-02-01,2743.320068,2743.320068,2743.320068,2743.320068,2743.320068,0,0.02100584598407237
2013-02-04,2748.030029,2748.030029,2748.030029,2748.030029,2748.030029,0,0.0017168835145925164
2013-02-05,2771.679932,2771.679932,2771.679932,2771.679932,2771.679932,0,0.00860612975492343
2013-02-06,2775.840088,2775.840088,2775.840088,2775.840088,2775.840088,0,0.0015009510845640872
2013-02-07,2759.8701170000004,2759.8701170000004,2759.8701170000004,2759.8701170000004,2759.8701170000004,0,-0.005753202812020032
2013-02-08,2771.72998,2771.72998,2771.72998,2771.72998,2771.72998,0,0.004297254036320897
2013-02-18,2771.72998,2771.72998,2737.469971,2737.469971,2737.469971,0,-0.01236051464147315
2013-02-19,2685.610107,2685.610107,2685.610107,2685.610107,2685.610107,0,-0.018944450368182694
2013-02-20,2702.639893,2702.639893,2702.639893,2702.639893,2702.639893,0,0.006341123737809965
2013-02-21,2610.550049,2610.550049,2610.550049,2610.550049,2610.550049,0,-0.03407403414658324
2013-02-22,2596.600098,2596.600098,2596.600098,2596.600098,2596.600098,0,-0.005343682648545175
2013-02-25,2604.959961,2604.959961,2604.959961,2604.959961,2604.959961,0,0.0032195419719960794
2013-02-26,2567.590088,2567.590088,2567.590088,2567.590088,2567.590088,0,-0.014345661184617378
2013-02-27,2594.679932,2594.679932,2594.679932,2594.679932,2594.679932,0,0.010550688806055277
2013-02-28,2673.330078,2673.330078,2673.330078,2673.330078,2673.330078,0,0.030312080125958266
2013-03-01,2668.840088,2668.840088,2668.840088,2668.840088,2668.840088,0,-0.0016795494267431179
2013-03-04,2545.719971,2545.719971,2545.719971,2545.719971,2545.719971,0,-0.046132444410434806
2013-03-05,2622.810059,2622.810059,2622.810059,2622.810059,2622.810059,0,0.03028223405487827
2013-03-06,2650.199951,2650.199951,2650.199951,2650.199951,2650.199951,0,0.010442956746339117
2013-03-07,2619.47998,2619.47998,2619.47998,2619.47998,2619.47998,0,-0.01159156726586174
2013-03-08,2606.929932,2606.929932,2606.929932,2606.929932,2606.929932,0,-0.004791045587605545
2013-03-11,2592.3701170000004,2592.3701170000004,2592.3701170000004,2592.3701170000004,2592.3701170000004,0,-0.005585042705321018
2013-03-12,2555.610107,2555.610107,2555.610107,2555.610107,2555.610107,0,-0.014180077821040712
2013-03-13,2527.48999,2527.48999,2527.48999,2527.48999,2527.48999,0,-0.011003289164875703
2013-03-14,2534.27002,2534.27002,2534.27002,2534.27002,2534.27002,0,0.0026825150749656963
2013-03-15,2539.8701170000004,2539.8701170000004,2539.8701170000004,2539.8701170000004,2539.8701170000004,0,0.0022097475627322694
2013-03-18,2502.48999,2502.48999,2502.48999,2502.48999,2502.48999,0,-0.014717338004729298
2013-03-19,2525.100098,2525.100098,2525.100098,2525.100098,2525.100098,0,0.00903504433198546
2013-03-20,2610.169922,2610.169922,2610.169922,2610.169922,2610.169922,0,0.03368968385347556
2013-03-21,2614.98999,2614.98999,2614.98999,2614.98999,2614.98999,0,0.0018466491240182147
2013-03-22,2618.310059,2618.310059,2618.310059,2618.310059,2618.310059,0,0.001269629716632252
2013-03-25,2613.100098,2613.100098,2613.100098,2613.100098,2613.100098,0,-0.0019898181966996834
2013-03-26,2575.050049,2575.050049,2575.050049,2575.050049,2575.050049,0,-0.014561267296695784
2013-03-27,2583.530029,2583.530029,2583.530029,2583.530029,2583.530029,0,0.0032931321095266484
2013-03-28,2499.300049,2499.300049,2499.300049,2499.300049,2499.300049,0,-0.03260267117259045
2013-03-29,2495.080078,2495.080078,2495.080078,2495.080078,2495.080078,0,-0.0016884611360242433
2013-04-01,2493.189941,2493.189941,2493.189941,2493.189941,2493.189941,0,-0.0007575456261568002
2013-04-02,2486.389893,2486.389893,2486.389893,2486.389893,2486.389893,0,-0.0027274488349943414
2013-04-03,2483.550049,2483.550049,2483.550049,2483.550049,2483.550049,0,-0.0011421555436639979
2013-04-08,2472.300049,2472.300049,2472.300049,2472.300049,2472.300049,0,-0.004529806034925613
2013-04-09,2489.429932,2489.429932,2489.429932,2489.429932,2489.429932,0,0.006928723318566768
2013-04-10,2485.310059,2485.310059,2485.310059,2485.310059,2485.310059,0,-0.001654946358217122
2013-04-11,2477.8798829999996,2477.8798829999996,2477.8798829999996,2477.8798829999996,2477.8798829999996,0,-0.0029896374390364555
2013-04-12,2462.110107,2462.110107,2462.110107,2462.110107,2462.110107,0,-0.006364221328156947
2013-04-15,2436.820068,2436.820068,2436.820068,2436.820068,2436.820068,0,-0.01027169293854817
2013-04-16,2459.590088,2459.590088,2459.590088,2459.590088,2459.590088,0,0.009344153185133704
2013-04-17,2458.469971,2458.469971,2458.469971,2458.469971,2458.469971,0,-0.00045540799886323844
2013-04-18,2464.850098,2464.850098,2464.850098,2464.850098,2464.850098,0,0.0025951616555254246
2013-04-19,2533.830078,2533.830078,2533.830078,2533.830078,2533.830078,0,0.027985466562843318
2013-04-22,2520.72998,2520.72998,2520.72998,2520.72998,2520.72998,0,-0.005170077549296457
