Ticker,Beta
600612.SS,0.859384775521
600613.SS,0.421265884837
600614.SS,0.486941320604
600616.SS,0.950044345997
600617.SS,0.209686508061
600618.SS,1.12442506328
600619.SS,1.0834853196
600621.SS,1.06761867781
600622.SS,1.17719917589
600623.SS,1.075094048
600624.SS,1.08467768379
600626.SS,1.05511742685
600628.SS,0.973345297158
600633.SS,0.39501653075
600634.SS,0.0890009257264
600635.SS,0.932992935477
600637.SS,0.834355240905
600638.SS,0.871894890273
600639.SS,0.947988775534
600640.SS,1.04060480489
600641.SS,1.1690811884
600642.SS,0.646013867794
600643.SS,0.589987235229
600644.SS,0.998268141006
600648.SS,1.1619239164
600649.SS,0.753586668291
600650.SS,1.01597628804
600651.SS,0.744605772618
600652.SS,1.21547142036
600653.SS,0.773044989408
600654.SS,0.798962911673
600657.SS,1.16959186009
600658.SS,1.00587580981
600660.SS,0.825300409104
600662.SS,0.993013057171
600663.SS,0.990644836982
600665.SS,1.06274538383
600667.SS,0.399608063806
600674.SS,0.763273290827
600675.SS,0.974561855912
600676.SS,0.958727236043
600683.SS,1.30313048257
600684.SS,1.23874549785
600686.SS,0.932458264454
600687.SS,0.42807438486
600688.SS,0.693623429458
600690.SS,0.230339635966
600691.SS,0.574204364229
600695.SS,1.00392701571
600698.SS,0.449869466101
600699.SS,0.632417193241
600703.SS,1.19300839725
600704.SS,1.18874365519
600705.SS,0.653928203081
600707.SS,1.02866131014
600708.SS,0.999809681885
600710.SS,0.852413546526
600711.SS,0.986735413785
600712.SS,0.841775374759
600713.SS,1.01980353333
600716.SS,0.952368394949
600717.SS,0.847572904093
600718.SS,1.02435590992
600720.SS,1.42912766752
600722.SS,0.845333797188
600723.SS,0.970852642233
600724.SS,1.03154767727
600726.SS,0.760208553891
600736.SS,1.05666998355
600737.SS,0.91363928711
600739.SS,1.20516772829
600740.SS,1.21457918684
600741.SS,0.940308544279
600743.SS,1.14207211901
600744.SS,0.8620142692
600747.SS,0.906214524855
600748.SS,1.30321744941
600751.SS,0.520562614412
600754.SS,0.796849353285
600755.SS,0.736855404632
600757.SS,0.627176249323
600759.SS,0.169863519061
600761.SS,1.17555819448
600765.SS,1.26448889935
600770.SS,0.980580073065
600773.SS,1.17601837763
600775.SS,0.971151391058
600776.SS,1.04813570947
600777.SS,0.490960560707
600780.SS,0.695865838157
600782.SS,0.521769150907
600783.SS,1.1989650906
600784.SS,0.720107027071
600787.SS,1.12808696441
600789.SS,0.962943939709
600790.SS,0.999518153004
600792.SS,1.17918806781
600794.SS,0.767920795767
600795.SS,0.599631338223
600797.SS,0.92069986181
600798.SS,0.803904656874
600800.SS,0.940147175401
600801.SS,1.50598799763
600803.SS,0.808800646794
600804.SS,1.01027274037
600805.SS,0.643768733713
600807.SS,0.532475833659
600808.SS,0.799378389492
600809.SS,0.78213808377
600811.SS,1.16654290675
600812.SS,0.873098919858
600814.SS,0.623111798722
600815.SS,1.29214393333
600816.SS,1.00795029705
600819.SS,0.911499308037
600820.SS,0.928294359493
600823.SS,1.09809355952
600824.SS,0.979285710552
600827.SS,1.0017501691
600828.SS,0.746643663102
600831.SS,1.13556466014
600835.SS,1.13633579686
600837.SS,1.4432282312
600839.SS,0.759647658476
600841.SS,0.947060786301
600843.SS,1.04337860186
600844.SS,1.08222697821
600846.SS,1.12814076042
600848.SS,1.04649871759
600851.SS,1.06532620604
600853.SS,0.942089795414
600854.SS,0.901668548417
600856.SS,0.833198920493
600858.SS,0.867071781354
600862.SS,0.90525071623
600863.SS,0.769197043042
600864.SS,1.07941075944
600866.SS,1.02502763098
600867.SS,0.892883776591
600868.SS,0.796588285866
600869.SS,0.825425267728
